PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;1012;1072;1156;1168;1156;1144;1156;1168;1180;1192;1204;1240;1252;1264;1276;1264;1276;1264;1228;1240;1228;1216;1204;1144;1084;1072;1108;1096;1180;1192;1180;1120;1180;1120;1084;1048;1084;1120;1132;1096;1156;1096;1084;1072;1084;1024;1012;1000;964;952;988;1024;988;976;988;928;940;952;940;880;868;760;796;784;796;784;700;712;700;712;652;640;652;640;652;688;700;736;700;640;628;640;628;592;604;616;652;664;700;760;772;832;772;808;844;832;796;784;796;808
0vs2;1002;1018;1010;1026;1042;1010;1026;1018;986;978;970;962;978;946;938;954;946;938;954;970;962;978;946;962;906;922;866;882;802;794;810;802;794;786;778;770;786;778;794;786;754;746;762;754;770;786;754;770;762;778;794;786;802;794;786;778;770;786;778;794;810;802;770;762;778;746;762;754;770;738;658;650;666;682;674;666;610;578;570;586;602;618;586;602;618;610;626;618;610;602;618;586;554;570;586;578;570;562;554;546
0vs3;1012;1048;1084;1072;1084;1048;1084;1096;1132;1192;1132;1096;1084;1120;1060;1096;1108;1072;1132;1144;1132;1192;1180;1192;1252;1264;1276;1288;1300;1360;1372;1360;1372;1432;1420;1432;1420;1432;1396;1408;1348;1360;1348;1360;1372;1384;1420;1456;1492;1504;1516;1504;1492;1528;1588;1648;1684;1720;1756;1792;1780;1792;1804;1840;1828;1840;1876;1888;1876;1864;1900;1912;1876;1888;1924;1888;1900;1912;1948;1984;1996;2056;2068;2056;2020;2032;2092;2032;1996;1936;1852;1864;1852;1792;1804;1792;1828;1840;1804;1792
0vs4;1012;952;940;904;892;880;844;904;892;952;964;976;988;1024;916;928;916;952;988;952;964;976;940;976;940;856;844;760;772;760;724;712;676;688;748;760;724;712;724;688;700;712;676;664;652;640;652;592;676;664;628;616;628;640;628;664;676;688;700;760;748;736;748;712;748;760;796;856;820;808;796;784;772;712;724;760;772;832;796;856;820;856;820;832;844;880;892;928;940;952;940;952;916;928;964;1024;1036;1024;1012;1048
0vs5;1012;1048;988;952;940;928;940;952;940;976;1036;1048;1060;1072;1132;1144;1132;1120;1180;1240;1276;1240;1228;1216;1252;1288;1228;1216;1228;1288;1300;1336;1300;1336;1300;1288;1276;1288;1228;1192;1204;1192;1180;1192;1204;1168;1180;1192;1132;1120;1084;1096;1132;1048;1036;1024;1084;1096;1060;1024;1108;1168;1156;1072;1036;1000;1012;1024;1036;1048;1084;1096;1084;1120;1108;1144;1180;1168;1180;1168;1156;1120;1108;1120;1132;1120;1036;1048;1036;1024;1060;1024;1060;1096;1084;1096;1084;1072;1084;1120
0vs6;988;928;892;904;868;928;916;904;940;880;916;952;940;976;940;976;964;928;868;856;868;904;892;928;892;904;940;952;988;976;988;1048;1060;1048;1012;1072;1036;1024;1012;1072;1060;1096;1132;1096;1036;1048;1084;1048;1012;1000;1012;1024;1012;1000;988;928;916;904;964;952;940;928;916;952;940;904;916;952;964;952;1036;1048;1060;1072;1012;976;988;952;940;976;988;976;1060;1048;1012;1000;964;1000;1012;1096;1132;1144;1156;1096;1108;1096;1132;1192;1132;1144
0vs7;998;982;966;998;982;966;974;958;942;926;934;918;902;910;942;926;910;918;926;910;942;950;958;966;950;934;942;926;958;966;998;982;966;974;1006;1014;998;982;966;998;982;990;998;982;1014;998;1030;1038;1046;1054;1038;1022;1030;1086;1070;1054;1038;1046;1054;1038;1022;1030;1038;1046;1078;1086;1118;1102;1086;1094;1102;1110;1118;1102;1182;1190;1174;1158;1142;1126;1134;1118;1126;1110;1142;1126;1158;1166;1150;1134;1166;1150;1182;1214;1198;1182;1190;1174;1158;1214
0vs8;988;976;964;976;1012;1024;1060;1024;964;952;964;952;868;880;892;880;868;952;916;904;940;904;940;904;940;976;1012;1000;964;904;868;856;868;832;868;880;940;904;940;904;916;880;844;928;964;1024;988;1000;1060;1096;1108;1120;1108;1096;1060;1120;1060;1072;1036;1048;1012;976;988;1000;1036;1072;1108;1072;1132;1192;1180;1216;1204;1192;1132;1024;988;976;1060;1024;964;928;940;928;916;952;964;952;964;952;916;952;988;952;916;880;868;904;964;952
0vs9;988;1000;1012;1000;1036;1072;1036;1024;1084;1000;964;952;988;928;940;904;892;880;844;856;820;808;844;784;844;856;868;880;820;784;772;808;796;784;820;784;796;784;796;832;820;880;940;880;844;880;868;880;844;856;844;808;820;880;916;928;916;832;820;832;820;880;892;904;868;928;916;880;868;880;868;856;868;856;820;880;892;928;940;880;916;880;892;928;916;928;892;880;868;880;868;832;868;880;868;904;916;880;868;832
1vs2;1004;1020;1012;1028;1044;1012;1028;1020;988;980;948;964;956;924;940;956;948;940;956;972;964;956;948;964;908;924;868;860;804;796;812;804;796;788;780;772;764;780;796;764;756;748;764;756;772;788;756;772;764;780;796;788;804;796;788;780;772;788;780;796;812;780;772;764;780;748;764;756;772;740;660;652;668;660;676;668;588;580;572;588;604;620;588;604;596;612;604;596;612;604;620;588;556;572;588;580;572;540;556;548
1vs3;1000;1036;1096;1060;1072;1060;1072;1084;1144;1180;1120;1084;1096;1108;1072;1084;1096;1084;1120;1132;1144;1180;1192;1204;1264;1252;1288;1276;1312;1348;1384;1348;1384;1444;1432;1420;1432;1420;1408;1420;1360;1372;1360;1372;1384;1396;1432;1468;1504;1492;1528;1516;1504;1540;1600;1660;1672;1708;1768;1780;1792;1780;1816;1852;1816;1852;1888;1876;1888;1876;1912;1924;1888;1900;1912;1876;1912;1924;1936;1972;2008;2044;2080;2044;2032;2044;2080;2020;1984;1924;1840;1852;1840;1780;1792;1804;1840;1828;1792;1804
1vs4;1000;940;928;892;880;868;856;892;904;964;952;988;1000;1012;928;916;928;964;976;964;976;988;952;988;928;844;832;748;760;772;736;700;688;700;736;748;712;700;736;676;712;700;688;652;664;628;640;604;688;652;616;628;640;628;640;652;688;700;712;772;760;724;736;724;736;772;784;868;832;820;808;796;760;700;712;772;784;820;808;868;832;868;808;820;856;868;904;940;928;964;952;964;928;940;976;1012;1024;1012;1024;1036
